                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     91,                 1.0728,                0.88592,                 1.2365,                0.87284,                0.86017,                0.90271,                0.64397,                 1.0417,                0.59472,                 1.1598,               0.000703,               0.000703,               0.000703
                     92,                 1.0715,                0.88831,                 1.2368,                0.87279,                 0.8603,                0.90281,                0.64379,                 1.0415,                0.59492,                 1.1597,              0.0006997,              0.0006997,              0.0006997
                     93,                 1.0741,                0.88999,                 1.2349,                0.87299,                0.86066,                0.90286,                0.64382,                 1.0413,                0.59469,                 1.1594,              0.0006964,              0.0006964,              0.0006964
                     94,                 1.0702,                0.88294,                 1.2329,                0.87306,                0.85999,                 0.9028,                0.64357,                 1.0415,                0.59396,                 1.1594,              0.0006931,              0.0006931,              0.0006931
                     95,                 1.0702,                0.88351,                  1.235,                0.87371,                0.85906,                0.90287,                0.64364,                 1.0416,                0.59328,                 1.1594,              0.0006898,              0.0006898,              0.0006898
                     96,                 1.0692,                0.87982,                 1.2336,                0.87408,                0.85885,                0.90297,                0.64373,                 1.0419,                0.59301,                 1.1595,              0.0006865,              0.0006865,              0.0006865
                     97,                 1.0719,                0.88472,                  1.233,                 0.8736,                0.85765,                0.90285,                0.64381,                 1.0419,                0.59258,                 1.1592,              0.0006832,              0.0006832,              0.0006832
                     98,                 1.0693,                0.88411,                 1.2367,                0.87371,                0.85747,                0.90281,                0.64415,                 1.0417,                0.59257,                 1.1591,              0.0006799,              0.0006799,              0.0006799
                     99,                 1.0682,                0.88203,                 1.2372,                0.87306,                0.85862,                0.90304,                0.64409,                 1.0418,                 0.5925,                 1.1594,              0.0006766,              0.0006766,              0.0006766
                    100,                  1.067,                0.87985,                 1.2319,                 0.8737,                0.85841,                0.90333,                0.64409,                 1.0415,                0.59242,                 1.1592,              0.0006733,              0.0006733,              0.0006733
                    101,                 1.0674,                0.88085,                 1.2318,                0.87442,                0.85782,                0.90319,                0.64442,                 1.0417,                0.59213,                 1.1592,                0.00067,                0.00067,                0.00067
                    102,                 1.0687,                0.87957,                 1.2338,                 0.8766,                0.85536,                0.90315,                0.64476,                 1.0415,                0.59215,                  1.159,              0.0006667,              0.0006667,              0.0006667
                    103,                  1.068,                0.87589,                 1.2317,                0.87545,                0.85628,                0.90302,                0.64464,                 1.0413,                0.59191,                 1.1586,              0.0006634,              0.0006634,              0.0006634
                    104,                 1.0673,                0.87848,                 1.2335,                0.87631,                0.85531,                0.90293,                0.64493,                  1.041,                0.59173,                 1.1584,              0.0006601,              0.0006601,              0.0006601
                    105,                 1.0653,                0.87742,                  1.232,                0.87722,                0.85458,                0.90314,                0.64493,                  1.041,                0.59154,                 1.1584,              0.0006568,              0.0006568,              0.0006568
                    106,                 1.0652,                0.87504,                 1.2295,                0.87751,                0.85441,                0.90339,                0.64509,                 1.0408,                0.59186,                 1.1582,              0.0006535,              0.0006535,              0.0006535
                    107,                 1.0681,                0.87758,                 1.2333,                0.87621,                0.85473,                0.90328,                0.64512,                 1.0406,                0.59173,                 1.1582,              0.0006502,              0.0006502,              0.0006502
                    108,                 1.0647,                0.87025,                 1.2279,                0.87382,                0.85665,                 0.9034,                0.64523,                 1.0404,                0.59148,                 1.1577,              0.0006469,              0.0006469,              0.0006469
                    109,                 1.0639,                0.86943,                  1.229,                0.87527,                0.85555,                0.90335,                 0.6453,                 1.0404,                0.59143,                 1.1572,              0.0006436,              0.0006436,              0.0006436
                    110,                 1.0638,                0.87052,                 1.2299,                0.87511,                0.85557,                0.90352,                0.64551,                 1.0405,                0.59101,                 1.1574,              0.0006403,              0.0006403,              0.0006403
                    111,                 1.0652,                0.87151,                 1.2299,                  0.876,                0.85599,                0.90381,                0.64562,                 1.0404,                0.59062,                 1.1571,               0.000637,               0.000637,               0.000637
                    112,                 1.0651,                0.86934,                 1.2316,                0.87401,                0.85723,                0.90365,                0.64575,                 1.0399,                0.59017,                 1.1567,              0.0006337,              0.0006337,              0.0006337
                    113,                 1.0637,                0.86761,                 1.2307,                0.87464,                0.85752,                0.90386,                 0.6458,                 1.0401,                0.58962,                 1.1568,              0.0006304,              0.0006304,              0.0006304
                    114,                 1.0632,                0.86189,                 1.2264,                 0.8747,                 0.8574,                0.90386,                0.64582,                   1.04,                0.58951,                 1.1565,              0.0006271,              0.0006271,              0.0006271
                    115,                 1.0608,                0.86527,                 1.2277,                0.87551,                0.85769,                0.90404,                0.64607,                 1.0397,                0.58904,                 1.1563,              0.0006238,              0.0006238,              0.0006238
                    116,                 1.0604,                0.86758,                 1.2313,                0.87416,                0.85836,                0.90387,                0.64639,                 1.0391,                 0.5884,                  1.156,              0.0006205,              0.0006205,              0.0006205
                    117,                 1.0626,                0.86343,                 1.2297,                0.87384,                0.85923,                0.90424,                0.64661,                  1.039,                0.58811,                 1.1561,              0.0006172,              0.0006172,              0.0006172
                    118,                 1.0576,                0.86128,                 1.2246,                 0.8745,                 0.8595,                0.90442,                0.64679,                 1.0384,                 0.5874,                 1.1556,              0.0006139,              0.0006139,              0.0006139
                    119,                 1.0592,                0.85955,                 1.2255,                0.87463,                0.86136,                 0.9044,                0.64656,                 1.0385,                0.58676,                 1.1555,              0.0006106,              0.0006106,              0.0006106
